#BGC Name	Clan Number	Family Number
SJEZ01000005.1.region001	14298	14298
SJFA01000005.1.region002	14298	14298
SJFD01000011.1.region001	14298	14298
SJFG01000030.1.region002	14298	14298
SJFH01000017.1.region005	14298	14298
SJFI01000044.1.region003	14298	14298
SJFJ01000009.1.region001	14298	14298
SJFL01000038.1.region001	14298	14298
SKBW01000046.1.region003	14298	14298
SKBX01000018.1.region003	14298	14298
SKBY01000028.1.region004	14298	14298
SKBZ01000001.1.region002	14298	14298
BEXC01000183.1.region001	8168	8168
BEXL01000214.1.region001	8168	8168
BEXO01000056.1.region001	8168	8168
BEXP01000145.1.region001	8168	8168
BEXQ01000253.1.region001	8168	8168
CP047252.1.region001	8168	8168
CP061807.2.region001	8168	8168
JABVYT010000070.region001	8168	8168
JABVYY010000008.region002	8168	8168
JABVYZ010000019.region002	8168	8168
JABVZA010000007.region002	8168	8168
JABVZD010000034.region002	8168	8168
JABVZE010000008.region001	8168	8168
JABVZG010000016.region001	8168	8168
JAGYXF010000013.region002	8168	8168
JALMFT010000011.region001	8168	8168
JANAXG010000079.region001	8168	8168
JANAXP010000110.region001	8168	8168
JANAXS010000095.region001	8168	8168
JANAXT010000105.region001	8168	8168
JANAXU010000072.region001	8168	8168
JANAXW010000078.region002	8168	8168
JANAXX010000130.region001	8168	8168
JANAXZ010000097.region001	8168	8168
JANAYA010000147.region001	8168	8168
JANAYB010000157.region001	8168	8168
JANAYC010000163.region001	8168	8168
JANAYD010000112.region001	8168	8168
JANAYE010000055.region001	8168	8168
JANAYG010000026.region002	8168	8168
JANAYH010000139.region001	8168	8168
JANAYK010000171.region001	8168	8168
JANAYL010000011.region001	8168	8168
JANAYQ010000025.region001	8168	8168
JANAZD010000092.region001	8168	8168
JANAZG010000128.region001	8168	8168
JANAZK010000142.region001	8168	8168
JANAZN010000049.region001	8168	8168
JANAZO010000103.region001	8168	8168
JANAZP010000005.region001	8168	8168
JANAZR010000149.region001	8168	8168
JANAZT010000167.region001	8168	8168
JANAZW010000089.region001	8168	8168
JANBAA010000139.region001	8168	8168
JANBAB010000108.region001	8168	8168
JANBAC010000150.region001	8168	8168
JANBAD010000178.region001	8168	8168
JANBAL010000047.region001	8168	8168
JANBAM010000023.region001	8168	8168
JANBAN010000096.region001	8168	8168
JANCNX010000172.region001	8168	8168
JZDT01000438.1.region001	8168	8168
ML734565.1.region002	8168	8168
NLCL01000184.1.region002	8168	8168
NLCM01000061.1.region001	8168	8168
NLCN01000244.1.region001	8168	8168
QQZZ01000032.1.region001	8168	8168
RAXJ01000139.1.region003	8168	8168
RAXR01000177.1.region001	8168	8168
SESK01000061.1.region001	8168	8168
SJEZ01000015.1.region002	8168	8168
SJFA01000036.1.region002	8168	8168
SJFD01000012.1.region002	8168	8168
SJFG01000022.1.region002	8168	8168
SJFH01000019.1.region002	8168	8168
SJFJ01000024.1.region001	8168	8168
SKBX01000003.1.region008	8168	8168
SKBZ01000042.1.region001	8168	8168
VYXI01000817.1.region001	8168	8168
VYXJ01000125.1.region001	8168	8168
VYXL01000030.1.region001	8168	8168
BEXK01000090.1.region001	8182	8182
BEXL01000205.1.region001	8182	8182
BEXN01000036.1.region001	8182	8182
BEXO01000070.1.region001	8182	8182
BEXP01000036.1.region001	8182	8182
BEXQ01000325.1.region001	8182	8182
BEXR01000896.1.region001	8182	8182
BEXS01001637.1.region001	8182	8182
BGC0001304	8182	8182
CM030972.1.region005	8182	8182
CP044620.1.region005	8182	8182
CP047251.1.region004	8182	8182
CP051021.1.region005	8182	8182
CP051037.1.region005	8182	8182
CP051045.1.region005	8182	8182
CP051053.1.region005	8182	8182
CP051061.1.region005	8182	8182
CP051077.1.region005	8182	8182
CP051085.1.region005	8182	8182
CP051093.1.region005	8182	8182
CP059860.1.region005	8182	8182
CP059868.1.region005	8182	8182
CP061806.2.region010	8182	8182
CP082256.1.region005	8182	8182
JABVYR010000011.region001	8182	8182
JABVYT010000011.region001	8182	8182
JABVYU010000016.region001	8182	8182
JABVYV010000027.region001	8182	8182
JABVYW010000025.region001	8182	8182
JABVYX010000014.region001	8182	8182
JABVYZ010000008.region001	8182	8182
JABVZA010000017.region001	8182	8182
JABVZD010000023.region001	8182	8182
JABVZE010000036.region001	8182	8182
JABVZG010000222.region001	8182	8182
JABVZH010000004.region001	8182	8182
JABVZI010000118.region001	8182	8182
JABVZK010000050.region001	8182	8182
JAGYXF010000036.region005	8182	8182
JALMFT010000018.region002	8182	8182
JAMFMO010000009.region001	8182	8182
JAMFMQ010000001.region002	8182	8182
JAMFMR010000002.region002	8182	8182
JAMFMU010000009.region001	8182	8182
JAMFMV010000002.region003	8182	8182
JAMFMW010000002.region002	8182	8182
JANAXC010000046.region001	8182	8182
JANAXE010000029.region002	8182	8182
JANAXK010000058.region001	8182	8182
JANAXP010000122.region001	8182	8182
JANAXT010000175.region001	8182	8182
JANAXY010000173.region001	8182	8182
JANAXZ010000183.region001	8182	8182
JANAYA010000171.region001	8182	8182
JANAYC010000118.region001	8182	8182
JANAYE010000113.region001	8182	8182
JANAYH010000125.region001	8182	8182
JANAYI010000122.region001	8182	8182
JANAYK010000132.region001	8182	8182
JANAYO010000126.region001	8182	8182
JANAYW010000013.region001	8182	8182
JANAYZ010000189.region001	8182	8182
JANAZA010000031.region001	8182	8182
JANAZE010000018.region002	8182	8182
JANAZG010000184.region001	8182	8182
JANAZH010000265.region001	8182	8182
JANAZI010000164.region001	8182	8182
JANAZM010000008.region002	8182	8182
JANAZQ010000233.region001	8182	8182
JANAZR010000171.region001	8182	8182
JANAZT010000183.region001	8182	8182
JANAZV010000193.region001	8182	8182
JANAZZ010000003.region001	8182	8182
JANBAA010000168.region001	8182	8182
JANBAD010000174.region001	8182	8182
JANBAE010000012.region001	8182	8182
JANBAG010000048.region001	8182	8182
JANBAH010000123.region001	8182	8182
JANBAI010000005.region001	8182	8182
JANBAK010000080.region001	8182	8182
JANBAO010000299.region001	8182	8182
JANCNX010000010.region002	8182	8182
JANCNY010000203.region001	8182	8182
JAOAMT010000201.region001	8182	8182
LIZI01000074.1.region001	8182	8182
LLET01000019.1.region001	8182	8182
LOAK01000024.1.region001	8182	8182
LOAL01000004.1.region001	8182	8182
LOAM01000039.1.region001	8182	8182
LOAO01000008.1.region001	8182	8182
ML734571.1.region001	8182	8182
NKQP01000079.1.region002	8182	8182
NLCI01000110.1.region002	8182	8182
NLCJ01000175.1.region002	8182	8182
NLCK01000035.1.region001	8182	8182
NLCL01000049.1.region004	8182	8182
NLCM01000111.1.region002	8182	8182
NLCN01000243.1.region004	8182	8182
NPKL01000036.1.region001	8182	8182
NWUG02001330.1.region001	8182	8182
NWUH02000123.1.region001	8182	8182
QQZZ01000144.1.region005	8182	8182
RAXA01000230.1.region001	8182	8182
RAXC01000004.1.region002	8182	8182
RAXI01000015.1.region002	8182	8182
RAXJ01000122.1.region001	8182	8182
RAXL01000139.1.region001	8182	8182
RAXM01000316.1.region001	8182	8182
SESK01000023.1.region001	8182	8182
SJEZ01000028.1.region001	8182	8182
SJFA01000020.1.region002	8182	8182
SJFD01000001.1.region005	8182	8182
SJFG01000047.1.region002	8182	8182
SJFH01000017.1.region002	8182	8182
SJFI01000009.1.region002	8182	8182
SJFJ01000053.1.region002	8182	8182
SJFL01000004.1.region003	8182	8182
SKBW01000021.1.region002	8182	8182
SKBX01000010.1.region003	8182	8182
SKBY01000039.1.region002	8182	8182
SKBZ01000030.1.region002	8182	8182
VYXJ01000778.1.region001	8182	8182
VYXL01000693.1.region001	8182	8182
BEXK01000071.1.region002	11756	8187
BEXO01000338.1.region001	11756	8187
BEXP01000129.1.region002	11756	8187
CP044619.1.region009	11756	8187
CP051019.1.region003	11756	8187
CP051027.1.region003	11756	8187
CP051059.1.region003	11756	8187
CP051075.1.region003	11756	8187
CP051083.1.region003	11756	8187
CP051091.1.region003	11756	8187
CP059866.1.region003	11756	8187
CP061804.2.region003	11756	8187
JABVYU010000002.region004	11756	8187
JABVYV010000048.region003	11756	8187
JABVYW010000034.region003	11756	8187
JABVZE010000050.region003	11756	8187
JABVZF010000057.region003	11756	8187
JABVZH010000205.region001	11756	8187
JABVZI010000223.region001	11756	8187
JABVZK010000225.region001	11756	8187
JAMFMQ010000021.region002	11756	8187
JANAXL010000004.region002	11756	8187
JANAXT010000292.region001	11756	8187
JANAXY010000067.region003	11756	8187
JANAXZ010000017.region001	11756	8187
JANAYA010000310.region001	11756	8187
JANAYC010000304.region001	11756	8187
JANAYE010000065.region003	11756	8187
JANAYH010000021.region002	11756	8187
JANAYI010000050.region002	11756	8187
JANAYK010000010.region001	11756	8187
JANAYO010000020.region003	11756	8187
JANAYQ010000125.region002	11756	8187
JANAYW010000117.region001	11756	8187
JANAYY010000040.region001	11756	8187
JANAYZ010000016.region002	11756	8187
JANAZH010000009.region002	11756	8187
JANAZI010000011.region002	11756	8187
JANAZJ010000093.region002	11756	8187
JANAZQ010000015.region002	11756	8187
JANAZV010000065.region003	11756	8187
JANAZZ010000016.region002	11756	8187
JANBAA010000438.region001	11756	8187
JANBAE010000007.region002	11756	8187
JANBAG010000005.region002	11756	8187
JANBAH010000002.region002	11756	8187
JANBAK010000087.region002	11756	8187
JANBAO010000009.region002	11756	8187
JANBAP010000005.region001	11756	8187
JANCNX010000009.region002	11756	8187
JANCNY010000113.region001	11756	8187
LIZI01000117.1.region001	11756	8187
LIZJ01000122.1.region001	11756	8187
LOAK01000033.1.region001	11756	8187
LOAM01000003.1.region001	11756	8187
LOAN01000037.1.region001	11756	8187
LOAO01000072.1.region001	11756	8187
LOAQ01000104.1.region001	11756	8187
NKQP01000026.1.region003	11756	8187
NLCK01000227.1.region002	11756	8187
NWUG02001173.1.region001	11756	8187
NWUH02000172.1.region003	11756	8187
QQZZ01000160.1.region003	11756	8187
RAXA01000011.1.region001	11756	8187
RAXC01000013.1.region002	11756	8187
RAXJ01000169.1.region003	11756	8187
RAXL01000171.1.region002	11756	8187
RAXM01000011.1.region002	11756	8187
SESK01000062.1.region001	11756	8187
SJFD01000038.1.region003	11756	8187
SJFH01000002.1.region002	11756	8187
SJFI01000006.1.region001	11756	8187
SJFL01000019.1.region003	11756	8187
SKBW01000028.1.region003	11756	8187
SKBX01000001.1.region002	11756	8187
VYXL01000019.1.region001	11756	8187
CP051035.1.region003	11756	11756
CP051043.1.region003	11756	11756
CP051051.1.region003	11756	11756
CP051067.1.region003	11756	11756
CP059858.1.region003	11756	11756
CP082254.1.region003	11756	11756
JABVYR010000100.region002	11756	11756
JABVYS010000056.region001	11756	11756
JABVYT010000033.region003	11756	11756
JABVYX010000064.region001	11756	11756
JABVZB010000061.region001	11756	11756
JABVZC010000134.region001	11756	11756
JABVZJ010000016.region001	11756	11756
JAMFMO010000017.region002	11756	11756
JAMFMP010000037.region001	11756	11756
JAMFMR010000004.region002	11756	11756
JAMFMS010000031.region001	11756	11756
JAMFMT010000035.region003	11756	11756
JAMFMU010000023.region002	11756	11756
JAMFMV010000036.region003	11756	11756
JAMFMW010000001.region002	11756	11756
JAMFMX010000033.region003	11756	11756
JANAXC010000020.region001	11756	11756
JANAXD010000131.region001	11756	11756
JANAXE010000028.region002	11756	11756
JANAXF010000032.region002	11756	11756
JANAXG010000125.region001	11756	11756
JANAXH010000047.region002	11756	11756
JANAXI010000021.region002	11756	11756
JANAXJ010000004.region003	11756	11756
JANAXM010000017.region002	11756	11756
JANAXN010000119.region002	11756	11756
JANAXQ010000118.region001	11756	11756
JANAXR010000126.region002	11756	11756
JANAXS010000141.region002	11756	11756
JANAXU010000015.region002	11756	11756
JANAXV010000024.region002	11756	11756
JANAXW010000017.region002	11756	11756
JANAXX010000023.region002	11756	11756
JANAYB010000132.region002	11756	11756
JANAYD010000022.region002	11756	11756
JANAYF010000019.region002	11756	11756
JANAYG010000144.region002	11756	11756
JANAYM010000135.region002	11756	11756
JANAYN010000017.region001	11756	11756
JANAYP010000133.region002	11756	11756
JANAYR010000129.region002	11756	11756
JANAYS010000016.region002	11756	11756
JANAYT010000016.region002	11756	11756
JANAYU010000026.region002	11756	11756
JANAYV010000142.region002	11756	11756
JANAYX010000003.region002	11756	11756
JANAZA010000109.region001	11756	11756
JANAZB010000018.region002	11756	11756
JANAZC010000050.region002	11756	11756
JANAZD010000087.region002	11756	11756
JANAZG010000137.region001	11756	11756
JANAZK010000127.region001	11756	11756
JANAZL010000139.region002	11756	11756
JANAZM010000015.region001	11756	11756
JANAZN010000140.region001	11756	11756
JANAZO010000119.region002	11756	11756
JANAZP010000128.region001	11756	11756
JANAZR010000070.region001	11756	11756
JANAZS010000124.region001	11756	11756
JANAZT010000041.region001	11756	11756
JANAZU010000017.region002	11756	11756
JANAZW010000107.region001	11756	11756
JANAZX010000130.region002	11756	11756
JANAZY010000137.region002	11756	11756
JANBAB010000021.region002	11756	11756
JANBAC010000054.region002	11756	11756
JANBAD010000061.region001	11756	11756
JANBAF010000126.region001	11756	11756
JANBAI010000019.region002	11756	11756
JANBAJ010000102.region002	11756	11756
JANBAL010000119.region002	11756	11756
JANBAM010000128.region002	11756	11756
JANBAN010000120.region002	11756	11756
JANCNW010000120.region002	11756	11756
NKQQ01000068.1.region003	11756	11756
NLCN01000403.1.region003	11756	11756
NWUI02000183.1.region003	11756	11756
RAWY01000077.1.region002	11756	11756
RAWZ01000045.1.region003	11756	11756
RAXB01000005.1.region003	11756	11756
RAXD01000013.1.region002	11756	11756
RAXE01000106.1.region001	11756	11756
RAXF01000234.1.region003	11756	11756
RAXG01000152.1.region002	11756	11756
RAXH01000091.1.region002	11756	11756
RAXI01000045.1.region004	11756	11756
RAXK01000035.1.region001	11756	11756
RAXN01000240.1.region003	11756	11756
RAXO01000805.1.region001	11756	11756
RAXP01000013.1.region003	11756	11756
RAXQ01000249.1.region001	11756	11756
RAXR01000001.1.region001	11756	11756
SJFA01000030.1.region003	11756	11756
SKBZ01000045.1.region003	11756	11756
VYXI01000354.1.region001	11756	11756
VYXJ01000330.1.region001	11756	11756
BEXC01000187.1.region001	11756	17405
BEXM01000412.1.region001	11756	17405
BEXQ01000130.1.region001	11756	17405
BEXS01000311.1.region001	11756	17405
CM030970.1.region003	11756	17405
CP047249.1.region009	11756	17405
JABVYY010000054.region001	11756	17405
JABVYZ010000065.region003	11756	17405
JABVZA010000069.region001	11756	17405
JABVZD010000053.region003	11756	17405
JABVZG010000309.region001	11756	17405
JAGYXF010000020.region003	11756	17405
JALMFT010000038.region003	11756	17405
JANAXK010000013.region002	11756	17405
JANAXP010000032.region001	11756	17405
JANAYJ010000018.region001	11756	17405
JANAYL010000012.region001	11756	17405
JANAZE010000001.region002	11756	17405
JANAZF010000098.region001	11756	17405
JAOAMT010000056.region002	11756	17405
JZDT01000057.1.region001	11756	17405
LLET01000037.1.region001	11756	17405
ML734564.1.region002	11756	17405
NLCI01000142.1.region003	11756	17405
NLCJ01000218.1.region002	11756	17405
NLCL01000271.1.region001	11756	17405
NLCM01000047.1.region003	11756	17405
NPKL01000013.1.region002	11756	17405
SJEZ01000036.1.region002	11756	17405
SJFG01000023.1.region003	11756	17405
SJFJ01000075.1.region003	11756	17405
SKBY01000020.1.region003	11756	17405
VYXK01000404.1.region001	11756	17405
BEXO01000412.1.region001	8190	8190
BEXP01000237.1.region001	8190	8190
CP044616.1.region001	8190	8190
CP047256.1.region010	8190	8190
CP051026.1.region011	8190	8190
CP051034.1.region011	8190	8190
CP051042.1.region011	8190	8190
CP051050.1.region011	8190	8190
CP051058.1.region011	8190	8190
CP051066.1.region011	8190	8190
CP051074.1.region012	8190	8190
CP051082.1.region011	8190	8190
CP051090.1.region010	8190	8190
CP051098.1.region011	8190	8190
CP059865.1.region011	8190	8190
CP059873.1.region011	8190	8190
CP061811.2.region010	8190	8190
CP082261.1.region011	8190	8190
JABVYR010000028.region001	8190	8190
JABVYS010000008.region001	8190	8190
JABVYT010000014.region002	8190	8190
JABVYU010000010.region002	8190	8190
JABVYV010000005.region001	8190	8190
JABVYW010000015.region002	8190	8190
JABVYX010000007.region001	8190	8190
JABVYY010000007.region002	8190	8190
JABVYZ010000015.region002	8190	8190
JABVZB010000037.region001	8190	8190
JABVZC010000033.region002	8190	8190
JABVZD010000046.region001	8190	8190
JABVZF010000037.region001	8190	8190
JABVZH010000025.region002	8190	8190
JABVZI010000009.region001	8190	8190
JABVZJ010000003.region002	8190	8190
JABVZK010000004.region002	8190	8190
JAGYXF010000066.region001	8190	8190
JALMFT010000032.region001	8190	8190
JAMFMO010000037.region001	8190	8190
JAMFMP010000008.region008	8190	8190
JAMFMR010000015.region001	8190	8190
JAMFMS010000003.region001	8190	8190
JAMFMT010000005.region007	8190	8190
JAMFMU010000038.region001	8190	8190
JAMFMV010000023.region001	8190	8190
JAMFMW010000025.region003	8190	8190
JAMFMX010000008.region007	8190	8190
JANAXC010000001.region003	8190	8190
JANAXD010000002.region003	8190	8190
JANAXE010000006.region001	8190	8190
JANAXF010000058.region001	8190	8190
JANAXG010000005.region003	8190	8190
JANAXH010000002.region001	8190	8190
JANAXI010000002.region003	8190	8190
JANAXJ010000002.region003	8190	8190
JANAXL010000156.region001	8190	8190
JANAXM010000002.region001	8190	8190
JANAXN010000003.region001	8190	8190
JANAXP010000026.region002	8190	8190
